DATE,labor_percent,total_emp_cons,new_private_house,GDP,p_saving_rate,PPI_Cement,permit,income,IPI_Cement,mortgage_rate,home_ow_rate,MSPUS,target,PPI_Concrete,all_Const_Emp,emratio,monthly_supply,unemployed_rate,house_st,population,new_private_hw_under
2014-10-01,62.9,6259.0,3913.619404713451,17912.079,5.4,210.5,1094.0,15022.7,107.4771,4.036,63.9,298900.0,166.910999999999,5.337538079701318,674.1,59.3,5.3,5.7,1074.0,320403.0,806.0
2014-11-01,62.9,6272.0,3614.5635481203403,17912.079,5.6,210.3,1059.0,15094.0,99.994,3.9975,63.9,298900.0,166.659,5.337538079701318,676.7,59.2,5.7,5.8,1001.0,320616.0,814.0
2014-12-01,62.8,6293.0,4099.51949828695,17912.079,6.0,210.0,1072.0,15170.9,107.8144,3.864,63.9,298900.0,166.460999999999,5.338018733399589,672.6,59.3,5.1,5.6,1073.0,320815.0,826.0
2015-01-01,62.9,6320.0,4094.184695410459,18063.529,6.3,217.3,1049.0,15230.8,108.0196,3.67,63.8,289200.0,166.250999999999,5.343290732190768,680.1,59.3,4.8,5.7,1085.0,320997.0,830.0
2015-02-01,62.7,6361.0,3614.5635481203403,18063.529,6.4,217.7,1127.0,15313.3,98.3234,3.71,63.8,289200.0,166.632999999999,5.343290732190768,680.4,59.2,4.5,5.5,886.0,321164.0,830.0
2015-03-01,62.6,6334.0,3192.7877973449245,18063.529,5.9,217.3,1072.0,15314.2,98.0626,3.77,63.8,289200.0,168.09,5.343290732190768,682.1,59.2,5.1,5.4,960.0,321344.0,843.0
2015-04-01,62.8,6392.0,4346.375292224547,18279.784,5.9,225.0,1166.0,15373.5,102.8839,3.672,63.5,289100.0,169.97,5.3442462984364365,684.7,59.3,4.9,5.4,1190.0,321538.0,868.0
2015-05-01,62.9,6427.0,4405.821714900824,18279.784,5.8,224.4,1272.0,15442.7,104.7122,3.84,63.5,289100.0,171.85,5.3442462984364365,690.0,59.4,5.0,5.6,1079.0,321740.0,878.0
2015-06-01,62.7,6441.0,4136.901185015492,18279.784,5.7,223.7,1379.0,15479.0,107.4307,3.9825,63.5,289100.0,173.451,5.3442462984364365,688.5,59.4,5.4,5.3,1205.0,321954.0,896.0
2015-07-01,62.6,6472.0,4276.3255410178635,18401.626,5.6,223.9,1140.0,15518.6,112.8845,4.046,63.6,295800.0,174.495999999999,5.3442462984364365,697.7,59.3,5.2,5.2,1146.0,322186.0,908.0
2015-08-01,62.6,6490.0,4201.13825286035,18401.626,5.6,224.8,1165.0,15550.5,114.3793,3.905,63.6,295800.0,174.938,5.3442462984364365,698.2,59.4,5.0,5.1,1130.0,322427.0,921.0
2015-09-01,62.4,6508.0,4557.848538320986,18401.626,5.8,224.1,1144.0,15570.5,114.5231,3.89,63.6,295800.0,175.045,5.3442462984364365,699.8,59.2,5.9,5.0,1224.0,322670.0,939.0
2015-10-01,62.5,6547.0,4260.19198538424,18435.137,5.8,224.3,1160.0,15608.0,113.241,3.796,63.7,302500.0,175.051,5.3442462984364365,702.6,59.3,5.6,5.0,1058.0,322901.0,943.0
2015-11-01,62.5,6598.0,4340.978937073762,18435.137,5.6,223.8,1244.0,15615.4,112.7522,3.9425,63.7,302500.0,175.143,5.3442462984364365,708.9,59.4,5.5,5.1,1172.0,323113.0,962.0
2015-12-01,62.7,6630.0,4465.425843183923,18435.137,5.8,224.1,1211.0,15668.4,119.8456,3.964,63.7,302500.0,175.117,5.3442462984364365,712.9,59.6,5.1,5.0,1146.0,323318.0,970.0
2016-01-01,62.7,6631.0,4645.171755773443,18525.933,6.1,231.5,1171.0,15695.5,116.7888,3.8725,63.5,299800.0,175.037999999999,5.374352052824034,714.2,59.7,5.6,4.8,1092.0,323509.0,968.0
2016-02-01,62.8,6640.0,4541.511708542132,18525.933,5.6,229.3,1172.0,15695.9,119.0626,3.66,63.5,299800.0,175.283,5.374352052824034,717.0,59.8,5.5,4.9,1225.0,323687.0,982.0
2016-03-01,63.0,6678.0,4357.171943949519,18525.933,5.9,229.6,1118.0,15731.6,118.9009,3.694,63.5,299800.0,176.602999999999,5.375278407684165,720.5,59.8,5.5,5.0,1111.0,323871.0,987.0
2016-04-01,62.9,6702.0,4046.232923076755,18711.702,5.5,233.4,1160.0,15758.9,109.6192,3.605,63.1,306000.0,178.497,5.378513908542313,726.2,59.7,5.0,5.1,1163.0,324061.0,998.0
2016-05-01,62.7,6689.0,4340.978937073762,18711.702,5.3,233.2,1205.0,15777.2,107.7492,3.6,63.1,306000.0,180.345,5.378513908542313,726.8,59.7,5.1,4.8,1148.0,324260.0,1010.0
2016-06-01,62.7,6701.0,4936.717809986612,18711.702,4.9,233.7,1208.0,15821.4,110.7745,3.568,63.1,306000.0,181.917,5.378513908542313,727.4,59.7,5.3,4.9,1203.0,324476.0,1016.0
2016-07-01,62.8,6735.0,4732.818080521758,18892.639,5.1,235.4,1198.0,15891.5,105.8163,3.44,63.4,303800.0,183.02,5.378513908542313,728.1,59.8,4.5,4.8,1239.0,324697.0,1033.0
2016-08-01,62.9,6736.0,4634.238607765778,18892.639,5.1,235.1,1201.0,15931.3,105.2523,3.435,63.4,303800.0,183.658,5.378513908542313,734.3,59.8,5.0,4.9,1171.0,324924.0,1038.0
2016-09-01,62.9,6768.0,4530.626884805079,18892.639,5.1,234.9,1303.0,15999.1,105.2719,3.46,63.4,303800.0,183.947999999999,5.378513908542313,744.9,59.7,5.2,5.0,1068.0,325155.0,1038.0
2016-10-01,62.8,6799.0,4721.844745656391,19089.379,5.3,234.7,1254.0,16059.4,106.2018,3.47,63.5,310900.0,184.022,5.378513908542313,743.8,59.7,5.2,4.9,1313.0,325368.0,1053.0
2016-11-01,62.7,6823.0,5694.500445897046,19089.379,5.4,234.9,1230.0,16107.6,107.0915,3.77,63.5,310900.0,184.234,5.378513908542313,744.0,59.7,5.2,4.7,1140.0,325562.0,1042.0
2016-12-01,62.7,6818.0,4892.488830316804,19089.379,5.0,233.9,1248.0,16182.5,103.4522,4.198,63.5,310900.0,184.405999999999,5.378513908542313,741.9,59.7,5.4,4.7,1252.0,325742.0,1057.0
2017-01-01,62.8,6840.0,4782.259754919658,19280.084,5.3,238.9,1296.0,16293.3,103.6667,4.15,63.6,313100.0,184.657,5.38632824387075,744.3,59.9,5.4,4.7,1190.0,325901.0,1063.0
2017-02-01,62.9,6881.0,5153.441081842369,19280.084,5.6,239.4,1237.0,16363.5,109.3678,4.1675,63.6,313100.0,185.023,5.38632824387075,747.6,60.0,5.3,4.6,1271.0,326050.0,1070.0
2017-03-01,62.9,6902.0,5147.861360626782,19280.084,5.6,239.3,1273.0,16415.1,104.1273,4.196,63.6,313100.0,186.532,5.38541207339897,746.5,60.2,5.0,4.4,1190.0,326207.0,1071.0
2017-04-01,63.0,6916.0,4716.359952202673,19438.643,5.7,245.3,1239.0,16476.0,99.4783,4.045,63.9,318200.0,188.546,5.394536224288579,745.1,60.2,5.4,4.4,1146.0,326371.0,1075.0
2017-05-01,62.8,6931.0,5276.493367388931,19438.643,6.3,245.5,1205.0,16573.2,98.5261,4.01,63.9,318200.0,190.543,5.394536224288579,747.2,60.1,5.1,4.4,1157.0,326548.0,1071.0
2017-06-01,62.8,6962.0,5649.011062674338,19438.643,6.0,245.4,1353.0,16604.0,98.5578,3.904,63.9,318200.0,192.271,5.394536224288579,747.5,60.1,5.3,4.3,1249.0,326743.0,1073.0
2017-07-01,62.9,6968.0,5293.317207534448,19692.595,6.0,245.6,1254.0,16665.9,96.7684,3.9675,63.9,320500.0,193.516,5.394536224288579,753.2,60.2,5.8,4.3,1206.0,326939.0,1075.0
2017-08-01,62.9,7002.0,4925.653250793897,19692.595,6.1,245.6,1336.0,16733.7,96.8806,3.88,63.9,320500.0,194.351,5.428028973069694,752.7,60.1,6.1,4.4,1159.0,327140.0,1083.0
2017-09-01,63.1,7013.0,4958.861517064376,19692.595,5.9,244.7,1277.0,16841.9,96.879,3.805,63.9,320500.0,194.822,5.517452896464707,752.2,60.4,5.3,4.3,1181.0,327342.0,1093.0
2017-10-01,62.7,7031.0,5422.647074660679,20037.088,6.0,243.8,1360.0,16930.8,98.9506,3.895,64.0,337900.0,195.089,5.517452896464707,759.7,60.1,5.5,4.2,1257.0,327528.0,1101.0
2017-11-01,62.7,7068.0,5343.851600764643,20037.088,5.6,243.4,1295.0,16997.5,101.8784,3.922,64.0,337900.0,195.457,5.517452896464707,763.3,60.1,4.8,4.2,1273.0,327699.0,1107.0
2017-12-01,62.7,7091.0,5445.201512701402,20037.088,5.0,243.3,1312.0,17058.2,102.0626,3.95,64.0,337900.0,195.852,5.517452896464707,772.5,60.1,5.6,4.1,1177.0,327848.0,1100.0
2018-01-01,62.7,7093.0,5490.365347812352,20328.553,5.7,246.8,1311.0,17141.7,100.0281,4.0325,64.2,331800.0,196.119,5.446306244261486,776.7,60.1,6.0,4.0,1299.0,327969.0,1105.0
2018-02-01,63.0,7184.0,5945.95867645652,20328.553,5.8,246.6,1331.0,17204.1,101.3911,4.33,64.2,331800.0,196.908,5.446306244261486,785.2,60.4,5.7,4.1,1277.0,328085.0,1109.0
2018-03-01,62.9,7194.0,5338.23202189313,20328.553,5.9,246.5,1381.0,17268.2,100.3022,4.444,64.2,331800.0,198.576,5.486869473092628,787.9,60.4,5.2,4.0,1318.0,328219.0,1121.0
2018-04-01,62.9,7212.0,5580.911574555003,20580.912,6.0,248.1,1365.0,17328.7,102.4601,4.4675,64.5,315600.0,200.619,5.495937960631161,792.9,60.4,5.6,4.0,1276.0,328364.0,1124.0
2018-05-01,62.9,7274.0,5797.111987832477,20580.912,6.0,249.2,1331.0,17404.4,105.2745,4.586,64.5,315600.0,202.457,5.5053315359323625,798.1,60.5,5.5,3.8,1357.0,328521.0,1131.0
2018-06-01,63.0,7292.0,5512.974653085083,20580.912,6.3,251.0,1338.0,17488.4,103.0784,4.57,64.5,315600.0,204.047,5.5053315359323625,802.2,60.5,5.8,4.0,1192.0,328692.0,1126.0
2018-07-01,63.0,7318.0,5164.6040782940945,20798.73,6.5,250.3,1333.0,17587.6,103.6884,4.5275,64.4,330900.0,204.954,5.50573795739701,803.0,60.6,6.0,3.8,1208.0,328863.0,1127.0
2018-08-01,62.6,7347.0,5797.111987832477,20798.73,6.6,249.6,1293.0,17664.0,103.0046,4.55,64.4,330900.0,205.332,5.527840524826286,802.1,60.3,6.5,3.8,1288.0,329040.0,1129.0
2018-09-01,62.8,7375.0,5371.966866762367,20798.73,6.8,249.7,1320.0,17693.5,100.7646,4.6275,64.4,330900.0,205.378,5.527840524826286,803.8,60.4,6.6,3.7,1250.0,329216.0,1135.0
2018-10-01,62.9,7389.0,5008.75573698419,20917.867,6.7,250.3,1280.0,17749.8,100.0901,4.83,64.6,322800.0,205.373,5.527840524826286,803.4,60.5,7.2,3.8,1221.0,329379.0,1141.0
2018-11-01,62.9,7386.0,5058.747612464687,20917.867,6.5,249.9,1334.0,17795.7,95.3075,4.866,64.6,322800.0,205.111,5.527840524826286,808.8,60.6,6.4,3.8,1181.0,329527.0,1144.0
2018-12-01,63.0,7396.0,4628.773929181136,20917.867,8.4,249.9,1320.0,18012.4,96.3338,4.6375,64.6,322800.0,204.703,5.521460917862246,812.7,60.6,7.6,3.9,1095.0,329659.0,1148.0
2019-01-01,63.1,7424.0,5774.278398317048,21104.133,8.2,252.7,1254.0,18053.9,102.6488,4.464,64.2,313000.0,204.209,5.52823790214127,816.2,60.6,7.0,4.0,1232.0,329766.0,1152.0
2019-02-01,63.1,7396.0,6211.094859607375,21104.133,8.5,252.1,1302.0,18151.4,98.9187,4.37,64.2,313000.0,204.439,5.527442989539794,813.7,60.7,6.4,3.8,1128.0,329862.0,1140.0
2019-03-01,63.0,7422.0,6020.658103163826,21104.133,7.9,251.2,1291.0,18229.5,97.4072,4.265,64.2,313000.0,205.785999999999,5.534969267887039,816.9,60.6,5.7,3.8,1195.0,329977.0,1125.0
2019-04-01,62.9,7459.0,6182.166217836418,21384.775,7.7,255.6,1298.0,18262.1,98.5315,4.1425,64.3,322500.0,207.697999999999,5.538514672428074,811.0,60.6,5.8,3.6,1267.0,330103.0,1123.0
2019-05-01,62.9,7486.0,5592.250232382197,21384.775,7.3,258.1,1338.0,18277.0,98.1995,4.072,64.3,322500.0,209.361,5.551019720103791,812.2,60.6,6.7,3.7,1307.0,330240.0,1132.0
2019-06-01,63.0,7511.0,5270.887755797382,21384.775,7.1,257.7,1301.0,18310.5,98.042,3.8025,64.3,322500.0,210.597999999999,5.541655625147766,815.6,60.7,5.2,3.6,1228.0,330393.0,1142.0
2019-07-01,63.1,7525.0,5552.584698361334,21694.282,6.8,255.5,1347.0,18328.6,102.4513,3.765,64.7,318400.0,211.349,5.538907831465967,817.5,60.8,5.9,3.7,1245.0,330553.0,1146.0
2019-08-01,63.1,7530.0,5980.4126072715035,21694.282,7.0,255.4,1528.0,18423.6,103.3392,3.616,64.7,318400.0,211.708,5.533784667551078,824.7,60.8,5.4,3.7,1367.0,330729.0,1149.0
2019-09-01,63.2,7551.0,5164.6040782940945,21694.282,7.2,255.5,1491.0,18474.4,106.1046,3.605,64.7,318400.0,211.886,5.538907831465967,825.8,61.0,5.4,3.5,1300.0,330904.0,1161.0
2019-10-01,63.3,7556.0,5980.4126072715035,21902.39,7.3,255.4,1538.0,18549.5,102.4713,3.688,65.0,327100.0,211.979,5.529825834193874,828.6,61.0,5.3,3.6,1332.0,331066.0,1160.0
2019-11-01,63.3,7545.0,5694.500445897046,21902.39,7.1,255.1,1522.0,18630.7,97.2591,3.695,65.0,327100.0,212.117,5.5329941536759195,830.7,61.0,5.4,3.6,1346.0,331213.0,1165.0
2019-12-01,63.3,7528.0,6072.479903830997,21902.39,6.4,255.0,1461.0,18583.8,100.0059,3.72,65.0,327100.0,212.248,5.536152466605236,828.2,61.0,5.6,3.6,1551.0,331345.0,1177.0
2020-01-01,63.3,7580.0,6026.411777038395,21706.513,7.2,254.2,1500.0,18821.5,107.993,3.624,65.3,329000.0,212.409,5.536940488710632,828.4,61.1,5.7,3.5,1572.0,331443.0,1195.0
2020-02-01,63.3,7608.0,5848.552034328676,21706.513,7.7,253.9,1440.0,18925.6,105.8406,3.465,65.3,329000.0,213.229,5.540086381985411,837.2,61.1,5.6,3.5,1565.0,331525.0,1213.0
2020-03-01,62.6,7539.0,5711.577383851691,21706.513,11.15,253.9,1348.0,18577.4,100.6725,3.45,65.3,329000.0,215.207,5.553734478412542,833.5,59.8,6.5,4.4,1267.0,331634.0,1215.0
2020-04-01,60.1,6527.0,5484.715870214647,19913.143,11.15,257.2,1050.0,20750.9,95.8725,3.306,68.0,322600.0,217.254,5.555282466337757,708.4,55.0875,6.9,9.6,925.0,331684.0,1193.0
2020-05-01,60.8,7009.0,5282.100147044475,19913.143,11.15,256.2,1253.0,19877.2,99.8972,3.2325,68.0,322600.0,218.504,5.577084821610244,773.6,55.0875,5.4,9.6,1054.0,331685.0,1180.0
2020-06-01,61.5,7170.0,5694.500445897046,19913.143,11.15,258.4,1329.0,19920.9,104.5993,3.1625,68.0,322600.0,219.83,5.577084821610244,793.6,55.0875,3.8,9.6,1266.0,331728.0,1183.0
2020-07-01,61.5,7195.0,6095.539726489151,21647.64,11.15,259.7,1526.0,20191.5,105.4513,3.016,67.3,337500.0,221.585,5.5698700570699335,803.1,55.2,3.4,9.6,1529.0,331795.0,1201.0
2020-08-01,61.7,7225.0,5660.376698335409,21647.64,11.15,259.6,1564.0,19594.2,103.4103,2.935,67.3,337500.0,224.064,5.5698700570699335,810.0,56.5,3.3,8.4,1377.0,331870.0,1213.0
2020-09-01,61.4,7256.0,6865.89251636727,21647.64,11.15,259.8,1643.0,19744.9,101.6846,2.89,67.3,337500.0,226.817,5.577084821610244,818.9,56.6,3.4,7.9,1463.0,331950.0,1218.0
2020-10-01,61.7,7310.0,6420.157271422097,22024.502,11.15,259.7,1622.0,19758.5,102.824,2.834,65.7,358700.0,229.83,5.577084821610244,827.2,57.4,3.3,6.9,1537.0,332025.0,1228.0
2020-11-01,61.5,7317.0,5671.746811060946,22024.502,11.15,259.5,1713.0,19610.4,104.775,2.765,65.7,358700.0,232.337,5.577084821610244,828.0,57.4,4.0,6.7,1545.0,332063.0,1248.0
2020-12-01,61.5,7355.0,6513.506817374272,22024.502,11.15,259.6,1760.0,19775.2,105.794,2.684,65.7,358700.0,234.39,5.577084821610244,837.6,57.4,4.1,6.7,1663.0,332047.0,1262.0
2021-01-01,61.3,7363.0,6269.031408585289,22600.185,11.15,260.7,1866.0,21760.9,107.7894,2.735,65.6,369800.0,236.468,5.577841251298354,842.5,57.5,4.0,6.3,1602.0,331992.0,1282.0
2021-02-01,61.4,7291.0,6141.710692945567,22600.185,11.15,261.3,1700.0,20254.0,94.1235,2.81,65.6,369800.0,239.252,5.581238121898107,846.2,57.6,4.9,6.2,1422.0,331968.0,1286.0
2021-03-01,61.5,7395.0,6942.718991131332,22600.185,11.15,261.2,1731.0,24471.8,99.3792,3.0825,65.6,369800.0,244.249,5.580861261143694,858.0,57.8,4.4,6.1,1700.0,332007.0,1308.0
2021-04-01,61.6,7406.0,6818.698223635779,23292.362,11.15,268.0,1714.0,21304.2,102.5381,3.06,65.5,382600.0,249.856,5.586124431187969,854.3,57.9,4.7,6.1,1484.0,332073.0,1320.0
2021-05-01,61.5,7394.0,6228.46474386995,23292.362,9.9,268.2,1680.0,20899.7,99.2814,2.9625,65.5,382600.0,255.481,5.598421958998375,855.8,58.0,5.6,5.8,1600.0,332144.0,1338.0
2021-06-01,61.7,7400.0,6003.4035524946985,23292.362,8.7,268.4,1644.0,20934.3,96.703,2.975,65.5,382600.0,261.205999999999,5.598421958998375,857.8,58.0,5.8,5.9,1661.0,332231.0,1372.0
2021-07-01,61.8,7415.0,6367.764642790111,23828.973,9.4,269.453,1618.0,21156.5,95.8351,2.868,65.4,411200.0,265.545,5.608797575275796,867.2,58.4,5.7,5.4,1593.0,332358.0,1387.0
2021-08-01,61.7,7431.0,6084.0076726808265,23828.973,8.7,271.193,1837.0,21207.3,95.9847,2.8425,65.4,411200.0,268.820999999999,5.608797575275796,873.6,58.6,6.5,5.2,1576.0,332489.0,1412.0
2021-09-01,61.7,7472.0,5626.293244446902,23828.973,7.2,271.694,1636.0,21051.2,96.9222,2.9,65.4,411200.0,271.474,5.608797575275796,879.9,58.8,6.0,4.8,1560.0,332594.0,1437.0
2021-10-01,61.8,7514.0,5779.985138657483,24654.603,6.6,271.977,1727.0,21201.4,97.2735,3.0675,65.5,423600.0,273.682,5.608797575275796,882.8,59.0,6.8,4.5,1572.0,332692.0,1464.0
2021-11-01,61.9,7560.0,6531.039217458211,24654.603,6.2,270.722,1775.0,21297.7,101.2447,3.0675,65.5,423600.0,276.049,5.633628214732994,889.2,59.4,6.0,4.2,1712.0,332790.0,1493.0
2021-12-01,62.0,7594.0,6228.46474386995,24654.603,6.1,271.163,1948.0,21352.9,105.87,3.098,65.5,423600.0,278.63,5.633628214732994,896.4,59.5,5.6,3.9,1787.0,332876.0,1526.0
2022-01-01,62.2,7590.0,5762.868235693003,25029.116,4.1,280.267,1898.0,21294.8,102.9497,3.445,65.4,433100.0,282.015,5.6854351878381415,902.9,59.7,5.8,4.0,1669.0,332918.0,1553.0
2022-02-01,62.2,7669.0,6425.983866236655,25029.116,4.1,281.955,1817.0,21426.2,101.875,3.7625,65.4,433100.0,287.258,5.711426517707953,910.6,59.8,6.2,3.8,1771.0,332959.0,1581.0
2022-03-01,62.4,7692.0,6338.694069078201,25029.116,3.4,281.915,1877.0,21510.5,101.5162,4.172,65.4,433100.0,295.080999999999,5.711426517707953,913.6,60.1,7.0,3.6,1713.0,333056.0,1631.0
2022-04-01,62.2,7698.0,6367.764642790111,25544.273,3.1,287.439,1795.0,21581.3,97.823,4.9825,65.9,449300.0,301.728,5.722450471574612,918.3,59.9,8.5,3.6,1803.0,333184.0,1669.0
2022-05-01,62.3,7736.0,6865.89251636727,25544.273,3.1,287.567,1708.0,21657.1,98.8438,5.23,65.9,449300.0,306.506,5.722450471574612,925.1,60.0,8.3,3.6,1543.0,333317.0,1673.0
2022-06-01,62.2,7749.0,6548.580852134164,25544.273,2.7,288.522,1701.0,21740.7,100.5367,5.522,65.9,449300.0,308.301,5.738872874926819,921.4,59.9,9.5,3.6,1561.0,333460.0,1673.0
2022-07-01,62.1,7773.0,6571.984037303532,25994.639,3.5,296.731,1658.0,21910.5,99.3388,5.4125,66.0,468000.0,307.135999999999,5.738872874926819,924.1,59.9,10.1,3.5,1371.0,333624.0,1673.0
2022-08-01,62.3,7781.0,6332.883086633867,25994.639,3.2,299.595,1586.0,22024.3,97.9552,5.2225,66.0,468000.0,303.686,5.738872874926819,924.5,60.1,8.7,3.7,1505.0,333799.0,1673.0
2022-09-01,62.3,7797.0,6818.698223635779,25994.639,3.0,301.55,1588.0,22121.5,98.9721,6.112,66.0,468000.0,300.503,5.7426569740382565,924.6,60.1,9.7,3.5,1463.0,333976.0,1673.0
2022-10-01,62.2,7814.0,6292.235515028523,26408.405,3.0,306.085,1555.0,22242.2,99.6175,6.9,65.9,479500.0,298.727,5.7426569740382565,929.5,60.0,9.7,3.7,1432.0,334141.0,1673.0
2022-11-01,62.2,7833.0,7443.115859021504,26408.405,3.3,307.269,1402.0,22267.7,92.0686,6.805,65.9,479500.0,296.923,5.7426569740382565,929.0,59.9,9.4,3.6,1427.0,334287.0,1673.0
2022-12-01,62.3,7859.0,6536.88540369495,26408.405,3.4,307.445,1409.0,22312.3,92.3086,6.364,65.9,479500.0,294.415,5.7426569740382565,934.3,60.1,8.5,3.5,1357.0,334420.0,1673.0
2023-01-01,62.4,7885.0,6460.965175928958,26813.601,4.4,322.376,1354.0,22525.3,95.9918,6.2725,66.0,429000.0,292.849,5.806197657075406,935.8,60.2,8.1,3.4,1340.0,334533.0,1673.0
2023-02-01,62.5,7899.0,7647.574557258976,26813.601,4.7,326.256,1482.0,22648.4,98.5209,6.2575,66.0,429000.0,293.468,5.806197657075406,931.7,60.2,8.4,3.6,1436.0,334637.0,1673.0
2023-03-01,62.6,7890.0,7353.260709808586,26813.601,5.2,326.838,1437.0,22757.9,93.3392,6.544,66.0,429000.0,297.316,5.811221828032813,931.6,60.4,8.1,3.5,1380.0,334753.0,1673.0
2023-04-01,62.6,7901.0,6689.244581942783,27063.012,5.2,327.097,1417.0,22815.8,92.2793,6.3425,65.9,418500.0,301.469,5.821432168089572,928.1,60.4,7.6,3.4,1348.0,334880.0,1673.0
2023-05-01,62.6,7926.0,7389.177080535596,27063.012,5.3,329.026,1496.0,22893.1,97.6334,6.425,65.9,418500.0,305.427,5.821432168089572,927.8,60.3,7.2,3.7,1583.0,335013.0,1673.0
2023-06-01,62.6,7955.0,7138.487870019774,27063.012,4.9,328.71,1441.0,22941.5,97.0416,6.714,65.9,418500.0,308.307,5.821432168089572,929.5,60.3,7.5,3.6,1418.0,335163.0,1673.0
2023-07-01,62.6,7967.0,6583.691765160576,27623.543,4.1,331.181,1443.0,22994.3,94.5577,6.84,66.0,431000.0,310.162,5.821432168089572,922.6,60.4,7.0,3.5,1451.0,335329.0,1673.0
2023-08-01,62.3,7997.0,7425.1277200416325,27063.521,5.1,332.18,1423.0,21989.4,95.507,7.072,67.0,442000.0,311.499,5.791320102040688,924.2,60.2,8.2,3.4,1436.0,321220.0,1673.0
2023-09-01,62.6,8010.0,7209.939957632315,27803.503,4.9,315.189,2737.0,21676.3,91.6707,6.983,68.1,438000.0,301.405,5.818345516878777,929.0,60.5,7.5,3.3,1425.0,313359.0,1673.0
2023-10-01,62.7,8033.0,7079.051357612348,27600.501,5.5,333.186,1473.0,22492.3,92.6688,7.069,67.9,448000.0,303.298,5.763386968475823,933.7,59.4,8.9,3.1,1458.0,318324.0,1673.0
2023-11-01,62.8,8023.0,6589.547160971682,26703.32,5.4,324.187,1486.0,21994.1,93.6447,6.999,66.5,423000.0,299.675,5.797287996741878,924.1,59.8,8.5,3.7,1460.0,328329.0,1673.0
2023-12-01,62.9,8043.0,7377.201144314025,26723.87,5.8,311.162,1468.0,21921.7,96.5907,7.854,66.4,452000.0,300.609,5.9333718734538,930.3,60.7,7.8,3.5,1425.0,367329.0,1673.0
